# /home/t-nissie/abinit/BaTiO3-phonon/BaTiO3-phonon-62-WuCohenGGA-0.0GPa-8x8x8-ecut60-dilatmx1.2-5.7.3-SR11000/force-constant-matrix-ecut60-ecutsm0-rfasr1-ifc/perovskete.dat
 0.031250  0.031250  0.031250   1.76123  0.139528E+00 -0.404306E-01  0.839067E-01  0.482966E-01  0.808630E-01  0.205375E-02  0.646195E-03 -0.404305E-01  0.646199E-03  0.473677E-01  0.839068E-01  0.482967E-01  0.139528E+00  0.139541E+00  0.421354E+00
 0.062500  0.062500  0.062500   1.81536  0.140221E+00 -0.355243E-01  0.853047E-01  0.505160E-01  0.789767E-01  0.807162E-02  0.255535E-02 -0.355242E-01  0.255536E-02  0.468599E-01  0.853048E-01  0.505161E-01  0.140221E+00  0.142459E+00  0.416296E+00
 0.093750  0.093750  0.093750   1.86949  0.141706E+00 -0.265280E-01  0.872867E-01  0.539879E-01  0.758327E-01  0.176057E-01  0.561127E-02 -0.265279E-01  0.561130E-02  0.459778E-01  0.872867E-01  0.539880E-01  0.141706E+00  0.147512E+00  0.411007E+00
 0.125000  0.125000  0.125000   1.92361  0.144453E+00 -0.134960E-01  0.894685E-01  0.584197E-01  0.716977E-01  0.298826E-01  0.958268E-02 -0.134959E-01  0.958272E-02  0.446922E-01  0.894686E-01  0.584197E-01  0.144453E+00  0.154593E+00  0.408080E+00
 0.156250  0.156250  0.156250   1.97774  0.149088E+00  0.205915E-02  0.914877E-01  0.634815E-01  0.671229E-01  0.438170E-01  0.142067E-01  0.205921E-02  0.142067E-01  0.429966E-01  0.914878E-01  0.634815E-01  0.149088E+00  0.163262E+00  0.408507E+00
 0.187500  0.187500  0.187500   2.03187  0.156310E+00  0.161305E-01  0.930307E-01  0.688334E-01  0.635447E-01  0.574238E-01  0.207022E-01  0.161305E-01  0.207023E-01  0.409174E-01  0.930308E-01  0.688334E-01  0.156310E+00  0.172957E+00  0.411322E+00
 0.218750  0.218750  0.218750   2.08599  0.166570E+00  0.217816E-01  0.938996E-01  0.740846E-01  0.581003E-01  0.730782E-01  0.335285E-01  0.217817E-01  0.335286E-01  0.385122E-01  0.938996E-01  0.740846E-01  0.166570E+00  0.183295E+00  0.414312E+00
 0.250000  0.250000  0.250000   2.14012  0.179713E+00  0.251097E-01  0.942675E-01  0.786763E-01  0.560936E-01  0.851078E-01  0.454512E-01  0.251097E-01  0.454512E-01  0.358603E-01  0.942676E-01  0.786763E-01  0.179713E+00  0.194218E+00  0.415177E+00
 0.281250  0.281250  0.281250   2.19425  0.195066E+00  0.270908E-01  0.949181E-01  0.817885E-01  0.560558E-01  0.947517E-01  0.555245E-01  0.270908E-01  0.555246E-01  0.330547E-01  0.949182E-01  0.817885E-01  0.195066E+00  0.205856E+00  0.412407E+00
 0.312500  0.312500  0.312500   2.24837  0.211798E+00  0.277013E-01  0.966691E-01  0.828638E-01  0.584137E-01  0.101522E+00  0.641391E-01  0.277013E-01  0.641391E-01  0.302011E-01  0.966692E-01  0.828639E-01  0.211798E+00  0.218244E+00  0.405534E+00
 0.343750  0.343750  0.343750   2.30250  0.229011E+00  0.270653E-01  0.991990E-01  0.826719E-01  0.631253E-01  0.105546E+00  0.713288E-01  0.270653E-01  0.713288E-01  0.274208E-01  0.991991E-01  0.826719E-01  0.229011E+00  0.231142E+00  0.394909E+00
 0.375000  0.375000  0.375000   2.35663  0.245636E+00  0.254922E-01  0.101737E+00  0.829877E-01  0.697180E-01  0.107364E+00  0.762593E-01  0.254923E-01  0.762593E-01  0.248525E-01  0.101737E+00  0.829877E-01  0.245635E+00  0.244112E+00  0.381397E+00
 0.406250  0.406250  0.406250   2.41075  0.260426E+00  0.234433E-01  0.103868E+00  0.856250E-01  0.772692E-01  0.107713E+00  0.775449E-01  0.234434E-01  0.775448E-01  0.226453E-01  0.103868E+00  0.856249E-01  0.260426E+00  0.256700E+00  0.366227E+00
 0.437500  0.437500  0.437500   2.46488  0.272118E+00  0.214535E-01  0.105433E+00  0.887267E-01  0.844278E-01  0.107344E+00  0.771899E-01  0.214536E-01  0.771899E-01  0.209441E-01  0.105433E+00  0.887266E-01  0.272118E+00  0.268398E+00  0.351074E+00
 0.468750  0.468750  0.468750   2.51901  0.279625E+00  0.200220E-01  0.106379E+00  0.907963E-01  0.896121E-01  0.106882E+00  0.767500E-01  0.200221E-01  0.767500E-01  0.198697E-01  0.106379E+00  0.907962E-01  0.279625E+00  0.278010E+00  0.338550E+00
 0.500000  0.500000  0.500000   2.57313  0.282214E+00  0.195023E-01  0.106695E+00  0.915072E-01  0.915070E-01  0.106695E+00  0.765797E-01  0.195024E-01  0.765796E-01  0.195023E-01  0.106695E+00  0.915071E-01  0.282214E+00  0.282214E+00  0.333208E+00
 0.500000  0.468750  0.468750   2.61733  0.279026E+00  0.198229E-01  0.106542E+00  0.912293E-01  0.906394E-01  0.106369E+00  0.768065E-01  0.199107E-01  0.765797E-01  0.197183E-01  0.106881E+00  0.904294E-01  0.283400E+00  0.277993E+00  0.336738E+00
 0.500000  0.437500  0.437500   2.66152  0.269735E+00  0.207507E-01  0.106078E+00  0.904036E-01  0.881092E-01  0.105400E+00  0.774480E-01  0.210668E-01  0.765314E-01  0.203630E-01  0.107415E+00  0.873864E-01  0.286776E+00  0.267931E+00  0.344624E+00
 0.500000  0.406250  0.406250   2.70571  0.255140E+00  0.221889E-01  0.105286E+00  0.890547E-01  0.841936E-01  0.103830E+00  0.783031E-01  0.227809E-01  0.762936E-01  0.214276E-01  0.108186E+00  0.829178E-01  0.291880E+00  0.255449E+00  0.353156E+00
 0.500000  0.375000  0.375000   2.74991  0.236474E+00  0.239947E-01  0.104149E+00  0.872263E-01  0.809107E-01  0.101761E+00  0.774008E-01  0.247821E-01  0.756430E-01  0.228997E-01  0.108963E+00  0.777688E-01  0.298131E+00  0.242224E+00  0.360223E+00
 0.500000  0.343750  0.343750   2.79410  0.215294E+00  0.260016E-01  0.102652E+00  0.849831E-01  0.812369E-01  0.994468E-01  0.716414E-01  0.267623E-01  0.742772E-01  0.247653E-01  0.109446E+00  0.726940E-01  0.304977E+00  0.228977E+00  0.364591E+00
 0.500000  0.312500  0.312500   2.83830  0.193370E+00  0.280495E-01  0.100792E+00  0.824103E-01  0.810729E-01  0.974671E-01  0.646158E-01  0.284015E-01  0.717955E-01  0.270083E-01  0.109323E+00  0.683235E-01  0.311968E+00  0.216022E+00  0.365447E+00
 0.500000  0.281250  0.281250   2.88249  0.172582E+00  0.300253E-01  0.985790E-01  0.796101E-01  0.788336E-01  0.966199E-01  0.570923E-01  0.293555E-01  0.676846E-01  0.296090E-01  0.108322E+00  0.650893E-01  0.318766E+00  0.203475E+00  0.362324E+00
 0.500000  0.250000  0.250000   2.92669  0.154751E+00  0.319109E-01  0.960348E-01  0.766960E-01  0.740518E-01  0.970094E-01  0.493132E-01  0.291629E-01  0.614791E-01  0.325399E-01  0.106259E+00  0.631860E-01  0.325127E+00  0.191342E+00  0.355181E+00
 0.500000  0.218750  0.218750   2.97088  0.141178E+00  0.338126E-01  0.931871E-01  0.737866E-01  0.671594E-01  0.979947E-01  0.412812E-01  0.269522E-01  0.534691E-01  0.357635E-01  0.103064E+00  0.625650E-01  0.330878E+00  0.179586E+00  0.344546E+00
 0.500000  0.187500  0.187500   3.01507  0.132038E+00  0.359298E-01  0.900685E-01  0.709992E-01  0.588701E-01  0.990708E-01  0.325890E-01  0.210630E-01  0.457162E-01  0.392303E-01  0.987941E-01  0.629892E-01  0.335901E+00  0.168197E+00  0.331581E+00
 0.500000  0.156250  0.156250   3.05927  0.126451E+00  0.384735E-01  0.867186E-01  0.684460E-01  0.503495E-01  0.100093E+00  0.222733E-01  0.106951E-01  0.404385E-01  0.428777E-01  0.936164E-01  0.641272E-01  0.340129E+00  0.157255E+00  0.317940E+00
 0.500000  0.125000  0.125000   3.10346  0.123241E+00  0.415936E-01  0.831931E-01  0.662329E-01  0.430706E-01  0.101189E+00  0.946231E-02 -0.186679E-02  0.371398E-01  0.466239E-01  0.877911E-01  0.656247E-01  0.343542E+00  0.146951E+00  0.305363E+00
 0.500000  0.093750  0.093750   3.14766  0.121470E+00  0.453484E-01  0.795843E-01  0.644655E-01  0.377448E-01  0.102639E+00 -0.507226E-02 -0.139051E-01  0.347837E-01  0.503461E-01  0.816682E-01  0.671050E-01  0.346150E+00  0.137544E+00  0.295163E+00
 0.500000  0.062500  0.062500   3.19185  0.120538E+00  0.496908E-01  0.760757E-01  0.632680E-01  0.342184E-01  0.104699E+00 -0.187626E-01 -0.236416E-01  0.330403E-01  0.538068E-01  0.758578E-01  0.679951E-01  0.347983E+00  0.129344E+00  0.287949E+00
 0.500000  0.031250  0.031250   3.23604  0.120095E+00  0.543568E-01  0.731120E-01  0.627979E-01  0.322032E-01  0.107280E+00 -0.285559E-01 -0.299359E-01  0.319299E-01  0.564649E-01  0.723155E-01  0.665587E-01  0.349069E+00  0.122894E+00  0.283756E+00
 0.500000  0.000000  0.000000   3.28024  0.119965E+00  0.574698E-01  0.717916E-01  0.628497E-01  0.315455E-01  0.108888E+00 -0.321103E-01 -0.321105E-01  0.315454E-01  0.574699E-01  0.717916E-01  0.638725E-01  0.349429E+00  0.119965E+00  0.282392E+00
 0.500000  0.031250  0.031250   3.32443  0.120095E+00  0.564649E-01  0.723155E-01  0.627979E-01  0.319299E-01  0.107280E+00 -0.299359E-01 -0.285559E-01  0.322032E-01  0.543568E-01  0.731120E-01  0.665587E-01  0.349069E+00  0.122894E+00  0.283756E+00
 0.500000  0.062500  0.062500   3.36863  0.120538E+00  0.538068E-01  0.758578E-01  0.632680E-01  0.330403E-01  0.104699E+00 -0.236416E-01 -0.187626E-01  0.342184E-01  0.496908E-01  0.760757E-01  0.679951E-01  0.347983E+00  0.129344E+00  0.287949E+00
 0.500000  0.093750  0.093750   3.41282  0.121470E+00  0.503461E-01  0.816682E-01  0.644655E-01  0.347837E-01  0.102639E+00 -0.139051E-01 -0.507226E-02  0.377448E-01  0.453484E-01  0.795843E-01  0.671050E-01  0.346150E+00  0.137544E+00  0.295163E+00
 0.500000  0.125000  0.125000   3.45702  0.123241E+00  0.466239E-01  0.877911E-01  0.662329E-01  0.371398E-01  0.101189E+00 -0.186679E-02  0.946231E-02  0.430706E-01  0.415936E-01  0.831931E-01  0.656247E-01  0.343542E+00  0.146951E+00  0.305363E+00
 0.500000  0.156250  0.156250   3.50121  0.126451E+00  0.428777E-01  0.936164E-01  0.684460E-01  0.404385E-01  0.100093E+00  0.106951E-01  0.222733E-01  0.503495E-01  0.384735E-01  0.867186E-01  0.641272E-01  0.340129E+00  0.157255E+00  0.317940E+00
 0.500000  0.187500  0.187500   3.54540  0.132038E+00  0.392303E-01  0.987941E-01  0.709992E-01  0.457162E-01  0.990708E-01  0.210630E-01  0.325890E-01  0.588701E-01  0.359298E-01  0.900685E-01  0.629892E-01  0.335901E+00  0.168197E+00  0.331581E+00
 0.500000  0.218750  0.218750   3.58960  0.141178E+00  0.357635E-01  0.103064E+00  0.737866E-01  0.534691E-01  0.979947E-01  0.269522E-01  0.412812E-01  0.671594E-01  0.338126E-01  0.931871E-01  0.625650E-01  0.330878E+00  0.179586E+00  0.344546E+00
 0.500000  0.250000  0.250000   3.63379  0.154751E+00  0.325399E-01  0.106259E+00  0.766960E-01  0.614791E-01  0.970094E-01  0.291629E-01  0.493132E-01  0.740518E-01  0.319109E-01  0.960348E-01  0.631860E-01  0.325127E+00  0.191342E+00  0.355181E+00
 0.500000  0.281250  0.281250   3.67799  0.172582E+00  0.296090E-01  0.108322E+00  0.796101E-01  0.676846E-01  0.966199E-01  0.293555E-01  0.570923E-01  0.788336E-01  0.300253E-01  0.985790E-01  0.650893E-01  0.318766E+00  0.203475E+00  0.362324E+00
 0.500000  0.312500  0.312500   3.72218  0.193370E+00  0.270083E-01  0.109323E+00  0.824103E-01  0.717955E-01  0.974671E-01  0.284015E-01  0.646158E-01  0.810729E-01  0.280495E-01  0.100792E+00  0.683235E-01  0.311968E+00  0.216022E+00  0.365447E+00
 0.500000  0.343750  0.343750   3.76637  0.215294E+00  0.247653E-01  0.109446E+00  0.849831E-01  0.742772E-01  0.994468E-01  0.267623E-01  0.716414E-01  0.812369E-01  0.260016E-01  0.102652E+00  0.726940E-01  0.304977E+00  0.228977E+00  0.364591E+00
 0.500000  0.375000  0.375000   3.81057  0.236474E+00  0.228997E-01  0.108963E+00  0.872263E-01  0.756430E-01  0.101761E+00  0.247821E-01  0.774008E-01  0.809107E-01  0.239947E-01  0.104149E+00  0.777688E-01  0.298131E+00  0.242224E+00  0.360223E+00
 0.500000  0.406250  0.406250   3.85476  0.255140E+00  0.214276E-01  0.108186E+00  0.890547E-01  0.762936E-01  0.103830E+00  0.227809E-01  0.783031E-01  0.841936E-01  0.221889E-01  0.105286E+00  0.829178E-01  0.291880E+00  0.255449E+00  0.353156E+00
