#  0.727751E+001  -0.703371E-015   0.323628E-015
# -0.703371E-015   0.727751E+001   0.530788E-015
#  0.323628E-015   0.530788E-015  -0.145550E+002
   4.34672  32  32   9 -0.1532077879257144E+002  0.7660389396285716E+001  0.7660389396285721E+001
#  0.766039E+001  -0.676872E-015   0.329426E-015
# -0.676872E-015   0.766039E+001   0.505376E-015
#  0.329426E-015   0.505376E-015  -0.153208E+002
   4.36235  32  32   8 -0.1602970629396688E+002  0.8014853146983434E+001  0.8014853146983441E+001
#  0.801485E+001  -0.652986E-015   0.340255E-015
# -0.652986E-015   0.801485E+001   0.483444E-015
#  0.340255E-015   0.483444E-015  -0.160297E+002
   4.37797  32  32   7 -0.1667433615458113E+002  0.8337168077290556E+001  0.8337168077290562E+001
#  0.833717E+001  -0.634343E-015   0.359623E-015
# -0.634343E-015   0.833717E+001   0.470005E-015
#  0.359623E-015   0.470005E-015  -0.166743E+002
   4.39360  32  32   6 -0.1724782376180224E+002  0.8623911880901113E+001  0.8623911880901117E+001
#  0.862391E+001  -0.622709E-015   0.388277E-015
# -0.622709E-015   0.862391E+001   0.466054E-015
#  0.388277E-015   0.466054E-015  -0.172478E+002
   4.40922  32  32   5 -0.1774402890815910E+002  0.8872014454079544E+001  0.8872014454079547E+001
#  0.887201E+001  -0.618537E-015   0.423794E-015
# -0.618537E-015   0.887201E+001   0.469092E-015
#  0.423794E-015   0.469092E-015  -0.177440E+002
   4.42485  32  32   4 -0.1815759999041075E+002  0.9078799995205371E+001  0.9078799995205371E+001
#  0.907880E+001  -0.620840E-015   0.461458E-015
# -0.620840E-015   0.907880E+001   0.474998E-015
#  0.461458E-015   0.474998E-015  -0.181576E+002
   4.44047  32  32   3 -0.1848404901724786E+002  0.9242024508623924E+001  0.9242024508623926E+001
#  0.924202E+001  -0.627400E-015   0.495954E-015
# -0.627400E-015   0.924202E+001   0.480224E-015
#  0.495954E-015   0.480224E-015  -0.184840E+002
   4.45610  32  32   2 -0.1871981567067007E+002  0.9359907835335033E+001  0.9359907835335033E+001
#  0.935991E+001  -0.635267E-015   0.522957E-015
# -0.635267E-015   0.935991E+001   0.483169E-015
#  0.522957E-015   0.483169E-015  -0.187198E+002
   4.47172  32  32   1 -0.1886231887342734E+002  0.9431159436713665E+001  0.9431159436713672E+001
#  0.943116E+001  -0.641471E-015   0.539872E-015
# -0.641471E-015   0.943116E+001   0.484158E-015
#  0.539872E-015   0.484158E-015  -0.188623E+002
   4.48735  32  32   0 -0.1890999458514469E+002  0.9454997292572337E+001  0.9454997292572338E+001
#  0.945500E+001  -0.643810E-015   0.545597E-015
# -0.643810E-015   0.945500E+001   0.484300E-015
#  0.545597E-015   0.484300E-015  -0.189100E+002
